,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
22594,3.970291913552122,4,1,3.7416573867739413,1,4,Knits
22596,3.9889840465642745,5,1,0.0,1,4,Knits
22597,3.4011973816621555,5,1,0.0,0,0,Pants
22598,3.784189633918261,4,1,0.0,1,4,Knits
22599,3.258096538021482,4,1,1.4142135623730951,1,4,Knits
22601,3.4011973816621555,5,1,0.0,1,4,Knits
22602,3.7612001156935624,4,1,1.7320508075688772,2,2,Others
22604,4.02535169073515,5,1,2.449489742783178,0,1,Dresses
22605,4.02535169073515,5,1,2.449489742783178,1,4,Knits
22606,4.04305126783455,5,1,3.1622776601683795,0,1,Dresses
22607,3.8501476017100584,5,1,0.0,2,2,Others
22608,3.713572066704308,2,0,0.0,0,4,Others
22609,3.8066624897703196,5,1,2.8284271247461903,0,1,Dresses
22610,3.784189633918261,5,1,1.4142135623730951,0,1,Dresses
22611,3.7376696182833684,5,1,1.0,0,1,Dresses
22612,4.1588830833596715,5,1,1.7320508075688772,0,1,Dresses
22613,3.6635616461296463,5,1,1.0,1,4,Knits
22614,3.6635616461296463,4,1,0.0,0,1,Dresses
22615,3.4011973816621555,5,1,1.0,1,4,Knits
22616,3.367295829986474,5,1,0.0,0,1,Dresses
22618,3.2188758248682006,5,1,0.0,0,1,Dresses
22620,3.367295829986474,1,0,1.7320508075688772,0,1,Dresses
22621,3.1780538303479458,4,1,1.0,0,1,Dresses
22622,3.258096538021482,3,0,1.7320508075688772,2,2,Others
22623,3.713572066704308,5,1,0.0,1,4,Knits
22624,3.258096538021482,5,1,0.0,1,4,Knits
22626,3.6375861597263857,2,0,4.123105625617661,0,4,Others
22627,3.7612001156935624,5,1,0.0,1,4,Knits
22629,3.8918202981106265,5,1,3.3166247903554,0,1,Dresses
22630,3.8918202981106265,5,1,1.0,0,1,Dresses
22631,3.4965075614664802,2,0,1.7320508075688772,2,2,Others
22632,3.5263605246161616,1,1,2.6457513110645907,2,2,Others
22633,3.8501476017100584,5,1,0.0,1,4,Knits
22634,3.6888794541139363,5,1,1.7320508075688772,0,1,Dresses
22635,4.04305126783455,4,1,0.0,1,4,Knits
22637,3.7376696182833684,5,1,1.0,1,4,Knits
22638,3.6888794541139363,4,1,2.23606797749979,0,4,Others
22640,4.382026634673881,5,1,2.8284271247461903,1,1,Dresses
22642,3.6635616461296463,5,1,0.0,0,1,Dresses
22643,3.6109179126442243,2,0,0.0,0,1,Dresses
22644,3.828641396489095,5,1,1.0,1,4,Knits
22645,3.5553480614894135,4,1,0.0,1,4,Knits
22647,3.8066624897703196,5,1,2.0,0,1,Dresses
22649,3.970291913552122,4,1,1.0,2,2,Others
22650,3.7376696182833684,2,0,1.0,0,4,Others
22651,3.5263605246161616,4,1,1.0,0,4,Others
22653,3.8918202981106265,5,1,0.0,1,4,Knits
22654,3.4965075614664802,4,1,0.0,0,1,Dresses
22655,3.6635616461296463,5,1,0.0,0,1,Dresses
22656,3.6635616461296463,3,1,1.0,0,1,Dresses
22657,3.4965075614664802,2,0,1.0,0,4,Others
22658,3.9512437185814275,5,1,1.4142135623730951,0,1,Dresses
22659,3.9512437185814275,4,1,0.0,0,1,Dresses
22660,3.6635616461296463,3,0,3.605551275463989,0,1,Dresses
22661,3.970291913552122,5,1,1.0,0,0,Others
22663,3.4657359027997265,3,0,3.7416573867739413,1,4,Knits
22665,3.7612001156935624,3,0,1.0,1,4,Knits
22667,4.007333185232471,3,1,4.358898943540674,1,1,Dresses
22669,3.828641396489095,3,0,1.4142135623730951,0,4,Knits
22671,3.6635616461296463,3,0,2.6457513110645907,1,1,Dresses
22672,3.4657359027997265,5,1,0.0,2,2,Others
22673,3.713572066704308,5,1,0.0,1,4,Knits
22674,3.4965075614664802,5,1,0.0,1,4,Knits
22675,4.02535169073515,3,0,4.69041575982343,0,4,Knits
22676,4.174387269895637,3,0,1.0,1,1,Dresses
22677,3.5553480614894135,5,1,0.0,1,4,Knits
22678,3.5553480614894135,4,1,3.0,0,4,Knits
22679,3.6888794541139363,4,1,0.0,1,4,Knits
22680,3.4657359027997265,5,1,0.0,1,4,Knits
22681,3.713572066704308,5,1,0.0,1,4,Knits
22682,4.127134385045092,5,1,2.0,1,4,Knits
22683,4.007333185232471,5,1,0.0,1,4,Knits
22685,3.828641396489095,2,0,0.0,1,1,Dresses
22686,3.970291913552122,2,0,0.0,1,1,Dresses
22687,3.713572066704308,3,0,1.0,1,1,Dresses
22688,3.4965075614664802,3,1,4.795831523312719,0,4,Blouses
22689,3.58351893845611,4,1,0.0,1,1,Dresses
22690,4.007333185232471,2,0,1.0,1,1,Dresses
22691,4.204692619390966,1,0,0.0,1,1,Dresses
22692,3.9512437185814275,1,0,0.0,1,1,Dresses
22693,3.871201010907891,3,0,1.0,1,1,Dresses
22694,3.8066624897703196,1,0,0.0,1,1,Dresses
22695,3.1354942159291497,5,1,0.0,1,1,Dresses
22696,3.1354942159291497,5,1,1.0,0,4,Knits
22697,3.8066624897703196,3,0,0.0,1,1,Dresses
22700,3.7376696182833684,4,1,0.0,1,1,Dresses
22701,3.8501476017100584,5,1,0.0,1,1,Dresses
22702,3.332204510175204,4,1,0.0,1,1,Dresses
22703,4.02535169073515,5,1,0.0,1,1,Dresses
22704,3.6109179126442243,3,0,0.0,1,1,Dresses
22705,3.828641396489095,5,1,0.0,1,1,Dresses
22706,3.9512437185814275,5,1,0.0,1,1,Dresses
22707,3.58351893845611,5,1,1.0,1,1,Dresses
22708,3.6109179126442243,4,1,1.4142135623730951,0,4,Sweaters
22709,3.332204510175204,2,0,0.0,1,1,Dresses
22710,3.713572066704308,2,0,0.0,1,1,Dresses
22712,4.290459441148391,5,1,0.0,1,1,Dresses
22713,4.007333185232471,5,1,1.7320508075688772,1,1,Dresses
22714,3.7376696182833684,2,0,0.0,1,1,Dresses
22715,4.219507705176107,5,1,0.0,0,4,Knits
22717,3.8066624897703196,5,1,1.0,1,1,Dresses
22718,3.7376696182833684,5,1,1.0,0,4,Knits
22719,3.8066624897703196,2,0,0.0,1,1,Dresses
22720,4.060443010546419,5,1,0.0,1,1,Dresses
22721,3.8501476017100584,4,1,0.0,1,1,Dresses
22722,3.9318256327243257,4,1,0.0,1,1,Dresses
22723,4.07753744390572,5,1,1.7320508075688772,0,3,Others
22724,3.9512437185814275,1,0,0.0,1,1,Dresses
22725,3.7612001156935624,4,1,1.0,0,4,Knits
22726,3.9889840465642745,5,1,0.0,1,1,Dresses
22727,3.58351893845611,5,1,0.0,1,1,Dresses
22728,3.1354942159291497,5,1,0.0,1,1,Dresses
22729,3.9318256327243257,4,1,0.0,1,1,Dresses
22730,3.258096538021482,4,1,1.0,0,4,Blouses
22731,3.5553480614894135,4,1,1.0,1,1,Dresses
22732,4.276666119016055,2,0,1.4142135623730951,1,1,Dresses
22733,2.995732273553991,4,1,0.0,1,1,Dresses
22734,3.5553480614894135,4,1,0.0,1,1,Dresses
22735,3.4657359027997265,2,0,0.0,1,1,Dresses
22736,4.143134726391533,5,1,1.4142135623730951,1,1,Dresses
22737,4.0943445622221,5,1,0.0,1,1,Dresses
22738,3.6888794541139363,2,0,1.0,1,1,Dresses
22739,3.1780538303479458,5,1,0.0,1,1,Dresses
22740,3.5553480614894135,2,0,0.0,1,1,Dresses
22741,3.9318256327243257,4,1,0.0,1,0,Pants
22742,3.912023005428146,5,1,0.0,2,2,Others
22743,3.58351893845611,5,1,0.0,2,2,Others
22744,3.6635616461296463,5,1,0.0,1,0,Pants
22745,3.6635616461296463,5,1,0.0,0,4,Others
22746,4.007333185232471,5,1,3.4641016151377544,1,0,Pants
22748,3.8501476017100584,5,1,1.7320508075688772,1,0,Pants
22749,3.1780538303479458,2,0,1.0,2,2,Others
22750,4.060443010546419,4,1,0.0,1,0,Pants
22751,4.0943445622221,3,0,2.0,0,1,Dresses
22752,3.871201010907891,1,0,0.0,1,0,Pants
22753,3.784189633918261,4,1,1.4142135623730951,1,0,Pants
22756,3.8066624897703196,5,1,0.0,1,0,Pants
22757,3.970291913552122,3,1,1.0,0,4,Others
22758,3.5553480614894135,4,1,0.0,2,2,Others
22759,4.127134385045092,5,1,2.0,1,0,Pants
22761,3.2188758248682006,5,1,0.0,2,2,Others
22763,3.091042453358316,5,1,3.7416573867739413,1,0,Pants
22765,3.332204510175204,5,1,0.0,0,4,Others
22766,3.295836866004329,4,1,0.0,0,1,Dresses
22768,4.204692619390966,3,1,2.23606797749979,0,1,Dresses
22769,3.5553480614894135,4,1,0.0,0,4,Knits
22770,3.5263605246161616,5,1,1.0,1,2,Others
22773,4.418840607796598,5,1,0.0,0,4,Sweaters
22775,3.9889840465642745,5,1,1.4142135623730951,1,1,Dresses
22777,3.8918202981106265,5,1,1.0,0,4,Blouses
22778,3.332204510175204,5,1,0.0,0,0,Others
22779,3.713572066704308,4,1,1.7320508075688772,0,4,Knits
22780,3.8918202981106265,3,1,0.0,0,1,Dresses
22781,3.4011973816621555,3,0,1.0,0,1,Dresses
22782,3.7376696182833684,5,1,0.0,0,0,Others
22783,3.6109179126442243,5,1,3.4641016151377544,0,4,Blouses
22784,3.2188758248682006,4,1,1.4142135623730951,2,2,Others
22785,3.970291913552122,3,0,1.0,0,4,Blouses
22786,3.6109179126442243,5,1,2.23606797749979,1,2,Others
22788,3.58351893845611,5,1,1.0,0,0,Others
22789,3.8501476017100584,5,1,1.0,1,1,Dresses
22790,3.5263605246161616,5,1,1.4142135623730951,1,2,Others
22791,3.9889840465642745,4,1,0.0,1,1,Dresses
22792,2.995732273553991,5,1,2.449489742783178,0,4,Blouses
22794,3.8918202981106265,4,1,0.0,1,1,Dresses
22795,3.8918202981106265,5,1,1.0,0,4,Knits
22796,3.828641396489095,4,1,1.4142135623730951,1,1,Dresses
22797,3.6635616461296463,5,1,0.0,0,4,Knits
22798,3.6635616461296463,5,1,2.8284271247461903,0,4,Blouses
22799,3.713572066704308,4,1,1.0,0,4,Sweaters
22800,3.5263605246161616,5,1,0.0,0,4,Knits
22801,3.2188758248682006,4,1,1.0,1,1,Dresses
22802,3.4965075614664802,3,0,0.0,1,1,Dresses
22803,3.332204510175204,2,0,0.0,1,1,Dresses
22805,3.332204510175204,5,1,1.4142135623730951,0,1,Dresses
22806,3.9889840465642745,5,1,2.0,0,4,Blouses
22807,3.1780538303479458,5,1,0.0,0,1,Dresses
22808,3.332204510175204,5,1,1.0,0,4,Knits
22809,4.04305126783455,4,1,1.0,0,4,Sweaters
22810,3.5553480614894135,2,0,1.7320508075688772,1,1,Dresses
22811,3.4657359027997265,3,0,1.4142135623730951,0,4,Others
22812,4.248495242049359,3,1,3.605551275463989,0,0,Others
22813,3.8918202981106265,5,1,0.0,0,4,Knits
22814,3.8918202981106265,5,1,1.4142135623730951,0,4,Knits
22815,3.7376696182833684,4,1,2.449489742783178,0,4,Knits
22816,3.970291913552122,4,1,0.0,0,4,Knits
22817,3.9318256327243257,5,1,0.0,0,4,Blouses
22818,3.4965075614664802,4,1,1.0,1,1,Dresses
22819,4.0943445622221,4,1,3.7416573867739413,0,4,Blouses
22820,3.6109179126442243,5,1,0.0,0,4,Sweaters
22821,4.127134385045092,4,1,0.0,0,4,Blouses
22822,4.248495242049359,5,1,1.4142135623730951,0,4,Knits
22823,3.4965075614664802,5,1,0.0,0,4,Blouses
22824,4.04305126783455,2,1,2.8284271247461903,1,0,Others
22825,3.9318256327243257,4,1,0.0,0,4,Sweaters
22826,3.7612001156935624,3,0,2.449489742783178,1,1,Dresses
22827,3.7612001156935624,5,1,0.0,0,4,Others
22831,3.6635616461296463,3,1,0.0,0,4,Blouses
22832,4.189654742026425,4,1,2.23606797749979,0,4,Sweaters
22833,3.6635616461296463,5,1,2.0,0,4,Sweaters
22834,3.6635616461296463,4,1,0.0,1,1,Dresses
22835,3.6635616461296463,5,1,0.0,0,3,Others
22836,3.9512437185814275,5,1,4.0,0,4,Blouses
22837,3.871201010907891,5,1,2.449489742783178,1,1,Dresses
22838,3.6109179126442243,5,1,0.0,0,4,Knits
22839,3.6375861597263857,4,1,1.7320508075688772,1,1,Dresses
22840,3.5263605246161616,5,1,0.0,1,1,Dresses
22841,4.204692619390966,5,1,3.0,1,1,Dresses
22842,3.1780538303479458,5,1,1.0,1,1,Dresses
22843,3.9512437185814275,5,1,0.0,0,4,Knits
22844,4.007333185232471,2,0,1.0,0,4,Sweaters
22845,4.127134385045092,4,1,0.0,0,4,Sweaters
22846,3.7376696182833684,5,1,1.4142135623730951,0,4,Sweaters
22848,4.04305126783455,5,1,1.0,1,1,Dresses
22849,3.7376696182833684,3,0,1.0,1,4,Others
22850,3.044522437723423,4,1,0.0,1,1,Dresses
22851,3.7376696182833684,3,0,1.4142135623730951,1,1,Dresses
22852,4.02535169073515,4,1,3.3166247903554,0,4,Others
22853,3.7376696182833684,4,1,0.0,0,4,Sweaters
22855,4.2626798770413155,5,1,1.0,1,0,Pants
22856,4.060443010546419,2,0,0.0,0,4,Others
22857,3.6888794541139363,5,1,2.23606797749979,0,4,Others
22858,4.02535169073515,5,1,4.58257569495584,1,4,Others
22859,3.5263605246161616,5,1,0.0,1,1,Dresses
22860,4.007333185232471,5,1,4.358898943540674,1,1,Dresses
22861,4.02535169073515,5,1,0.0,0,4,Others
22862,3.784189633918261,3,0,0.0,0,4,Sweaters
22863,3.5263605246161616,3,1,5.291502622129181,1,1,Dresses
22864,4.110873864173311,5,1,0.0,1,4,Others
22866,3.713572066704308,1,0,3.1622776601683795,1,4,Others
22867,3.4965075614664802,5,1,1.0,1,0,Pants
22868,3.4965075614664802,5,1,1.0,1,0,Pants
22869,3.6635616461296463,4,1,1.4142135623730951,1,1,Dresses
22870,3.6635616461296463,4,1,0.0,1,1,Dresses
22871,3.828641396489095,5,1,1.0,1,1,Dresses
22872,3.9889840465642745,5,1,5.0990195135927845,1,0,Pants
22873,3.6109179126442243,1,0,0.0,1,0,Pants
22874,4.02535169073515,5,1,1.7320508075688772,1,1,Dresses
22875,3.8918202981106265,5,1,2.0,1,1,Dresses
22876,3.784189633918261,5,1,1.4142135623730951,1,1,Dresses
22877,3.784189633918261,5,1,5.196152422706632,1,4,Others
22878,3.828641396489095,4,1,0.0,1,4,Others
22879,3.7612001156935624,5,1,2.0,1,0,Pants
22880,4.02535169073515,5,1,2.6457513110645907,1,1,Dresses
22881,3.6375861597263857,5,1,1.0,0,4,Sweaters
22882,4.248495242049359,5,1,1.0,1,0,Pants
22883,3.4657359027997265,5,1,1.0,0,4,Sweaters
22884,3.5553480614894135,5,1,0.0,1,4,Others
22885,3.4965075614664802,1,0,1.4142135623730951,1,4,Others
22886,3.258096538021482,5,1,3.872983346207417,1,0,Pants
22887,4.007333185232471,5,1,3.0,1,1,Dresses
22888,3.828641396489095,2,0,0.0,1,1,Dresses
22889,4.127134385045092,4,1,0.0,1,1,Dresses
22890,2.995732273553991,4,1,0.0,1,1,Dresses
22891,3.8066624897703196,5,1,0.0,1,4,Others
22892,3.091042453358316,4,1,1.7320508075688772,1,1,Dresses
22893,3.5263605246161616,5,1,1.0,1,1,Dresses
22894,3.8501476017100584,3,0,0.0,1,4,Others
22896,3.1780538303479458,5,1,1.0,1,1,Dresses
22897,3.6375861597263857,3,0,4.242640687119285,1,1,Dresses
22898,4.02535169073515,5,1,1.7320508075688772,1,4,Others
22899,3.8501476017100584,3,1,0.0,1,1,Dresses
22900,3.871201010907891,5,1,2.8284271247461903,1,4,Others
22901,3.4657359027997265,5,1,0.0,1,4,Others
22902,3.58351893845611,3,0,1.0,1,4,Others
22903,3.6888794541139363,4,1,0.0,1,4,Others
22904,3.6635616461296463,3,0,0.0,1,0,Others
22906,3.5553480614894135,3,1,0.0,1,4,Others
22908,4.2626798770413155,5,1,1.4142135623730951,0,4,Others
22909,3.5553480614894135,3,1,0.0,1,1,Dresses
22910,3.6888794541139363,4,1,1.0,1,4,Others
22911,4.189654742026425,5,1,1.4142135623730951,1,1,Dresses
22912,3.4657359027997265,4,1,0.0,2,2,Others
22913,4.060443010546419,5,1,0.0,1,1,Dresses
22914,4.189654742026425,5,1,0.0,1,4,Others
22915,3.9889840465642745,5,1,1.0,1,0,Pants
22916,3.871201010907891,5,1,1.0,1,1,Dresses
22917,4.07753744390572,5,1,1.0,1,1,Dresses
22918,4.2626798770413155,5,1,0.0,0,4,Sweaters
22919,3.9889840465642745,5,1,0.0,1,4,Others
22920,4.189654742026425,4,1,0.0,1,1,Dresses
22922,3.4657359027997265,5,1,1.0,1,0,Pants
22923,3.58351893845611,4,1,2.449489742783178,0,4,Others
22924,3.2188758248682006,4,1,1.7320508075688772,0,0,Others
22925,4.007333185232471,5,1,1.7320508075688772,1,0,Pants
22926,3.8501476017100584,4,1,3.4641016151377544,1,1,Dresses
22927,4.060443010546419,5,1,0.0,1,1,Dresses
22929,4.02535169073515,5,1,2.6457513110645907,0,4,Others
22930,3.6375861597263857,4,1,2.449489742783178,1,4,Others
22931,3.1780538303479458,5,1,0.0,1,4,Others
22934,3.828641396489095,5,1,2.23606797749979,1,1,Dresses
22935,3.8501476017100584,3,1,5.477225575051661,0,1,Dresses
22936,3.871201010907891,5,1,1.0,1,1,Dresses
22937,3.4965075614664802,2,0,1.0,0,1,Dresses
22939,4.02535169073515,1,0,0.0,1,4,Others
22940,4.02535169073515,1,0,0.0,0,1,Dresses
22941,3.8066624897703196,5,1,1.0,0,1,Dresses
22942,3.9318256327243257,2,0,3.0,0,0,Others
22944,3.4965075614664802,4,1,1.4142135623730951,1,1,Dresses
22945,3.5263605246161616,5,1,9.0,0,1,Dresses
22946,3.9889840465642745,4,1,0.0,1,4,Others
22947,3.367295829986474,4,1,2.6457513110645907,0,4,Blouses
22949,4.127134385045092,5,1,0.0,0,1,Dresses
22950,4.204692619390966,3,0,2.6457513110645907,0,4,Others
22951,3.4011973816621555,5,1,1.7320508075688772,0,0,Others
22954,3.295836866004329,5,1,0.0,0,1,Dresses
22955,3.7612001156935624,5,1,0.0,1,4,Others
22956,4.02535169073515,4,1,2.23606797749979,0,0,Others
22957,3.970291913552122,3,1,2.449489742783178,0,1,Dresses
22960,3.784189633918261,5,1,1.4142135623730951,0,1,Dresses
22961,4.060443010546419,5,1,1.4142135623730951,1,1,Dresses
22962,3.8918202981106265,5,1,0.0,0,1,Dresses
22963,4.1588830833596715,5,1,3.3166247903554,0,1,Dresses
22964,4.248495242049359,2,0,2.0,1,1,Dresses
22965,4.02535169073515,5,1,1.4142135623730951,0,1,Dresses
22966,4.276666119016055,3,1,1.7320508075688772,0,1,Dresses
22967,3.9889840465642745,5,1,1.0,0,4,Others
22968,3.7376696182833684,4,1,1.0,0,4,Others
22970,3.6635616461296463,5,1,0.0,0,1,Dresses
22971,3.8501476017100584,3,0,2.23606797749979,0,4,Sweaters
22972,3.8501476017100584,2,0,5.196152422706632,1,1,Dresses
22973,3.4657359027997265,5,1,2.0,0,1,Dresses
22974,3.6888794541139363,5,1,3.0,1,1,Dresses
22975,3.784189633918261,1,0,1.0,1,0,Pants
22976,3.367295829986474,5,1,0.0,0,4,Others
22977,3.784189633918261,5,1,0.0,0,4,Sweaters
22978,3.8501476017100584,1,0,2.449489742783178,0,4,Knits
22979,3.970291913552122,2,0,3.605551275463989,1,0,Pants
22980,3.6635616461296463,4,1,0.0,2,2,Others
22981,3.713572066704308,5,1,0.0,0,0,Others
22982,3.58351893845611,1,0,3.1622776601683795,0,1,Dresses
22983,3.6375861597263857,5,1,0.0,1,0,Others
22984,3.784189633918261,5,1,2.0,1,0,Pants
22986,4.1588830833596715,2,0,1.0,1,0,Pants
22988,3.6109179126442243,5,1,1.4142135623730951,0,4,Knits
22989,3.5263605246161616,2,1,3.605551275463989,1,0,Others
22991,3.258096538021482,3,0,1.4142135623730951,0,4,Knits
22992,3.5553480614894135,4,1,2.8284271247461903,1,1,Dresses
22993,3.5553480614894135,5,1,1.7320508075688772,1,2,Others
22995,3.367295829986474,2,0,3.7416573867739413,1,2,Others
22996,3.332204510175204,5,1,1.0,1,2,Others
22998,3.58351893845611,4,1,1.4142135623730951,1,1,Dresses
23000,3.8501476017100584,4,1,1.0,0,0,Pants
23001,4.418840607796598,5,1,1.7320508075688772,1,2,Others
23002,3.6375861597263857,5,1,1.0,0,0,Others
23003,4.060443010546419,5,1,1.4142135623730951,0,0,Others
23004,3.9889840465642745,5,1,0.0,0,1,Dresses
23005,4.060443010546419,5,1,1.0,0,4,Blouses
23007,3.6635616461296463,5,1,1.4142135623730951,1,2,Others
23009,3.970291913552122,4,1,1.0,2,2,Others
23010,3.9318256327243257,5,1,0.0,1,3,Others
23012,3.871201010907891,4,1,0.0,0,0,Others
23013,3.6109179126442243,4,1,0.0,0,0,Others
23015,3.912023005428146,3,1,1.4142135623730951,0,1,Dresses
23016,3.9318256327243257,2,0,0.0,0,1,Dresses
23018,3.8066624897703196,4,1,0.0,0,4,Blouses
23019,3.4011973816621555,1,0,4.242640687119285,0,0,Others
23020,3.828641396489095,2,0,0.0,0,5,Others
23022,3.7376696182833684,5,1,0.0,0,4,Blouses
23023,3.4965075614664802,5,1,0.0,0,4,Knits
23024,4.02535169073515,4,1,0.0,0,0,Others
23025,3.4657359027997265,3,1,3.4641016151377544,1,1,Dresses
23026,3.970291913552122,4,1,5.744562646538029,0,4,Knits
23029,3.4011973816621555,3,0,0.0,0,0,Others
23030,3.58351893845611,5,1,1.0,0,4,Knits
23031,3.58351893845611,2,0,0.0,1,1,Dresses
23032,3.4011973816621555,2,0,2.0,0,4,Knits
23033,4.454347296253507,5,1,2.8284271247461903,0,4,Knits
23034,3.8066624897703196,5,1,0.0,0,4,Sweaters
23035,3.5263605246161616,4,1,3.1622776601683795,1,1,Dresses
23036,3.4339872044851463,5,1,0.0,1,0,Others
23037,3.6109179126442243,4,1,1.4142135623730951,0,0,Others
23038,3.7376696182833684,4,1,0.0,1,1,Dresses
23039,3.6888794541139363,4,1,0.0,0,4,Sweaters
23040,3.9318256327243257,5,1,1.7320508075688772,0,4,Sweaters
23041,3.4011973816621555,5,1,1.0,2,2,Others
23042,3.2188758248682006,4,1,0.0,2,2,Others
23043,3.2188758248682006,4,1,0.0,2,2,Others
23044,3.6375861597263857,3,0,1.7320508075688772,0,1,Dresses
23045,4.04305126783455,5,1,1.0,0,4,Sweaters
23046,4.204692619390966,5,1,0.0,0,0,Pants
23047,3.7376696182833684,4,1,0.0,0,0,Others
23048,3.5263605246161616,5,1,0.0,1,1,Dresses
23049,3.8918202981106265,5,1,0.0,1,0,Others
23050,3.828641396489095,3,1,0.0,1,0,Others
23051,3.784189633918261,5,1,1.0,0,5,Others
23052,3.7612001156935624,5,1,0.0,1,4,Blouses
23053,3.784189633918261,5,1,0.0,1,0,Others
23054,3.912023005428146,5,1,1.0,0,4,Knits
23055,3.9512437185814275,5,1,0.0,0,4,Knits
23057,3.4657359027997265,3,1,0.0,0,0,Others
23058,3.784189633918261,5,1,1.4142135623730951,0,4,Sweaters
23060,3.784189633918261,5,1,0.0,2,2,Others
23062,3.6888794541139363,5,1,0.0,2,2,Others
23063,3.784189633918261,5,1,0.0,0,4,Sweaters
23064,3.6635616461296463,4,1,0.0,0,4,Knits
23065,3.8918202981106265,5,1,0.0,0,4,Knits
23067,3.4657359027997265,4,1,0.0,2,2,Others
23068,3.6635616461296463,5,1,0.0,0,4,Sweaters
23069,3.6635616461296463,5,1,2.0,1,0,Pants
23070,3.970291913552122,5,1,1.0,1,0,Pants
23071,3.6109179126442243,5,1,2.8284271247461903,0,4,Knits
23072,3.713572066704308,2,0,2.23606797749979,1,4,Knits
23073,3.58351893845611,2,0,1.0,0,4,Knits
23074,4.007333185232471,5,1,0.0,1,1,Dresses
23076,4.02535169073515,4,1,1.0,0,4,Knits
23077,3.970291913552122,5,1,1.0,0,4,Knits
23078,3.784189633918261,2,0,1.4142135623730951,2,2,Others
23079,3.871201010907891,4,1,2.6457513110645907,0,0,Pants
23081,3.332204510175204,5,1,0.0,0,4,Knits
23082,3.9512437185814275,4,1,1.7320508075688772,0,4,Knits
23083,3.4965075614664802,3,1,1.0,0,4,Sweaters
23084,3.6375861597263857,4,1,1.4142135623730951,0,4,Knits
23085,3.713572066704308,5,1,2.0,1,0,Pants
23086,3.6635616461296463,5,1,1.0,1,0,Pants
23087,3.8918202981106265,3,0,0.0,0,4,Sweaters
23088,3.8066624897703196,3,1,0.0,2,2,Others
23089,3.6635616461296463,2,0,2.0,2,2,Others
23090,4.110873864173311,5,1,0.0,2,2,Others
23091,4.007333185232471,4,1,1.0,0,4,Knits
23092,3.9512437185814275,5,1,0.0,1,0,Pants
23093,3.828641396489095,3,0,0.0,0,4,Knits
23094,3.970291913552122,3,1,0.0,0,4,Sweaters
23095,4.04305126783455,5,1,1.0,0,0,Pants
23096,3.5263605246161616,2,0,1.0,0,4,Sweaters
23097,3.6109179126442243,4,1,1.0,1,4,Knits
23098,3.871201010907891,2,0,1.0,0,4,Sweaters
23099,3.970291913552122,4,1,3.0,1,0,Pants
23100,3.871201010907891,1,0,2.6457513110645907,0,1,Dresses
23101,3.4657359027997265,5,1,0.0,0,1,Dresses
23102,3.1780538303479458,3,0,2.23606797749979,1,0,Others
23103,4.276666119016055,5,1,1.4142135623730951,0,1,Dresses
23104,3.4965075614664802,5,1,3.1622776601683795,0,1,Dresses
